Gage_Displacement_NodeSet:0,Gage_Displacement_NodeSet:1,Gage_Displacement_NodeSet:2,Reaction_Force:0,Reaction_Force:1,Reaction_Force:2
-0.00145767,-0.000195422,-0.000432614,0.0268539,4.42258e-005,1.54487e-006
-0.0014578,-0.000195396,-0.000432432,0.0268584,4.35374e-005,1.47237e-006
-0.00145792,-0.000195371,-0.00043225,0.0268624,4.28514e-005,1.39956e-006
-0.00145804,-0.000195348,-0.000432068,0.0268659,4.2191e-005,1.32598e-006
-0.00145816,-0.000195329,-0.000431887,0.0268689,4.15778e-005,1.25126e-006
-0.00145829,-0.000195314,-0.000431707,0.0268714,4.10304e-005,1.17516e-006
-0.00145841,-0.000195304,-0.000431529,0.0268733,4.05636e-005,1.09757e-006
-0.00145853,-0.000195298,-0.000431352,0.0268747,4.01882e-005,1.01854e-006
-0.00145865,-0.000195296,-0.000431178,0.0268757,3.99105e-005,9.38276e-007
-0.00145877,-0.000195296,-0.000431006,0.0268766,3.97324e-005,8.57078e-007
-0.0014589,-0.000195298,-0.000430837,0.0268775,3.96516e-005,7.75364e-007
-0.00145902,-0.0001953,-0.000430671,0.0268786,3.96622e-005,6.93608e-007
-0.00145914,-0.000195302,-0.000430509,0.0268801,3.97554e-005,6.12307e-007
-0.00145926,-0.0001953,-0.00043035,0.0268822,3.99202e-005,5.31945e-007
-0.00145939,-0.000195295,-0.000430195,0.026885,4.01446e-005,4.52956e-007
-0.00145951,-0.000195286,-0.000430044,0.0268887,4.0416e-005,3.75698e-007
-0.00145963,-0.000195272,-0.000429898,0.0268933,4.07221e-005,3.00437e-007
-0.00145975,-0.000195253,-0.000429757,0.0268987,4.1052e-005,2.27334e-007
-0.00145988,-0.000195231,-0.00042962,0.0269048,4.13958e-005,1.56452e-007
-0.00146,-0.000195205,-0.000429488,0.0269116,4.17457e-005,8.77667e-008
-0.00146012,-0.000195178,-0.000429361,0.0269188,4.20957e-005,2.11804e-008
-0.00146024,-0.000195149,-0.000429239,0.0269261,4.24412e-005,-4.34506e-008
-0.00146037,-0.000195121,-0.000429122,0.0269336,4.27795e-005,-1.06294e-007
-0.00146049,-0.000195094,-0.00042901,0.0269408,4.31087e-005,-1.67518e-007
-0.00146061,-0.000195069,-0.000428904,0.0269477,4.34275e-005,-2.27273e-007
-0.00146073,-0.000195047,-0.000428803,0.0269542,4.37348e-005,-2.85675e-007
-0.00146086,-0.000195026,-0.000428707,0.0269603,4.40292e-005,-3.428e-007
-0.00146098,-0.000195008,-0.000428617,0.0269659,4.43087e-005,-3.98676e-007
-0.0014611,-0.000194993,-0.000428531,0.0269712,4.45703e-005,-4.5329e-007
-0.00146122,-0.000194978,-0.000428451,0.0269762,4.481e-005,-5.06593e-007
-0.00146135,-0.000194965,-0.000428375,0.0269812,4.50229e-005,-5.585e-007
-0.00146147,-0.000194953,-0.000428305,0.0269861,4.52031e-005,-6.08902e-007
-0.00146159,-0.000194942,-0.000428239,0.0269912,4.53442e-005,-6.57667e-007
-0.00146171,-0.000194932,-0.000428177,0.0269967,4.54396e-005,-7.04642e-007
-0.00146183,-0.000194922,-0.000428119,0.0270024,4.5483e-005,-7.49647e-007
-0.00146196,-0.000194914,-0.000428065,0.0270086,4.54688e-005,-7.92476e-007
-0.00146208,-0.000194908,-0.000428015,0.0270152,4.53926e-005,-8.32886e-007
-0.0014622,-0.000194904,-0.000427967,0.0270221,4.52515e-005,-8.70594e-007
-0.00146232,-0.000194903,-0.000427923,0.0270294,4.50448e-005,-9.05273e-007
-0.00146245,-0.000194905,-0.000427881,0.0270368,4.47739e-005,-9.36555e-007
-0.00146257,-0.000194911,-0.000427841,0.0270444,4.44425e-005,-9.64041e-007
-0.00146269,-0.00019492,-0.000427803,0.0270519,4.40567e-005,-9.87313e-007
-0.00146281,-0.000194931,-0.000427767,0.0270594,4.36246e-005,-1.00596e-006
-0.00146294,-0.000194944,-0.000427731,0.0270668,4.31565e-005,-1.0196e-006
-0.00146306,-0.000194957,-0.000427696,0.0270741,4.2664e-005,-1.02792e-006
-0.00146318,-0.00019497,-0.000427662,0.0270813,4.21598e-005,-1.0307e-006
-0.0014633,-0.000194981,-0.000427627,0.0270884,4.16571e-005,-1.02785e-006
-0.00146343,-0.000194989,-0.000427592,0.0270956,4.11693e-005,-1.0194e-006
-0.00146355,-0.000194993,-0.000427557,0.0271027,4.07087e-005,-1.00557e-006
-0.00146367,-0.000194992,-0.000427522,0.02711,4.0287e-005,-9.86711e-007
-0.00146379,-0.000194987,-0.000427485,0.0271174,3.99137e-005,-9.63311e-007
-0.00146392,-0.000194977,-0.000427448,0.027125,3.95968e-005,-9.3597e-007
-0.00146404,-0.000194962,-0.000427409,0.0271328,3.93414e-005,-9.05352e-007
-0.00146416,-0.000194944,-0.000427369,0.0271406,3.91506e-005,-8.72136e-007
-0.00146428,-0.000194923,-0.000427328,0.0271484,3.90247e-005,-8.36963e-007
-0.00146441,-0.0001949,-0.000427285,0.0271562,3.89618e-005,-8.00381e-007
-0.00146453,-0.000194876,-0.000427241,0.0271637,3.89575e-005,-7.62795e-007
-0.00146465,-0.000194852,-0.000427196,0.0271709,3.9006e-005,-7.24437e-007
-0.00146477,-0.000194828,-0.000427149,0.0271777,3.90995e-005,-6.85338e-007
-0.00146489,-0.000194805,-0.000427101,0.0271838,3.92299e-005,-6.4533e-007
-0.00146502,-0.000194782,-0.000427052,0.0271892,3.93881e-005,-6.04059e-007
-0.00146514,-0.000194759,-0.000427002,0.0271939,3.95653e-005,-5.61023e-007
-0.00146526,-0.000194737,-0.00042695,0.0271977,3.97533e-005,-5.15617e-007
-0.00146538,-0.000194715,-0.000426898,0.0272007,3.99446e-005,-4.672e-007
-0.00146551,-0.000194692,-0.000426845,0.0272028,4.01327e-005,-4.15159e-007
-0.00146563,-0.000194668,-0.000426791,0.0272041,4.03127e-005,-3.58976e-007
-0.00146575,-0.000194643,-0.000426737,0.0272046,4.0481e-005,-2.9829e-007
-0.00146587,-0.000194618,-0.000426682,0.0272044,4.06349e-005,-2.32946e-007
-0.001466,-0.000194592,-0.000426626,0.0272036,4.07734e-005,-1.63022e-007
-0.00146612,-0.000194566,-0.000426571,0.0272023,4.08959e-005,-8.88429e-008
-0.00146624,-0.000194541,-0.000426515,0.0272005,4.10026e-005,-1.09718e-008
-0.00146636,-0.000194517,-0.000426459,0.0271985,4.10938e-005,6.98235e-008
-0.00146649,-0.000194495,-0.000426404,0.0271963,4.11701e-005,1.52617e-007
-0.00146661,-0.000194476,-0.000426348,0.0271941,4.12313e-005,2.36387e-007
-0.00146673,-0.000194459,-0.000426293,0.0271922,4.12772e-005,3.20084e-007
-0.00146685,-0.000194445,-0.000426239,0.0271905,4.13067e-005,4.02705e-007
-0.00146698,-0.000194434,-0.000426186,0.0271894,4.1318e-005,4.83357e-007
-0.0014671,-0.000194425,-0.000426134,0.0271891,4.13091e-005,5.61316e-007
-0.00146722,-0.000194418,-0.000426082,0.0271895,4.12773e-005,6.36068e-007
-0.00146734,-0.000194411,-0.000426033,0.027191,4.12199e-005,7.07333e-007
-0.00146747,-0.000194404,-0.000425985,0.0271936,4.1134e-005,7.75071e-007
-0.00146759,-0.000194397,-0.000425939,0.0271972,4.10175e-005,8.39461e-007
-0.00146771,-0.000194388,-0.000425894,0.027202,4.08683e-005,9.00874e-007
-0.00146783,-0.000194377,-0.000425852,0.0272079,4.06858e-005,9.59822e-007
-0.00146795,-0.000194366,-0.000425813,0.0272147,4.04697e-005,1.0169e-006
-0.00146808,-0.000194353,-0.000425776,0.0272223,4.02213e-005,1.07271e-006
-0.0014682,-0.000194339,-0.000425741,0.0272305,3.99428e-005,1.12783e-006
-0.00146832,-0.000194326,-0.000425709,0.027239,3.96374e-005,1.18272e-006
-0.00146844,-0.000194313,-0.000425681,0.0272476,3.93093e-005,1.23766e-006
-0.00146857,-0.000194302,-0.000425655,0.0272561,3.89637e-005,1.29278e-006
-0.00146869,-0.000194293,-0.000425632,0.0272642,3.86062e-005,1.34797e-006
-0.00146881,-0.000194288,-0.000425612,0.0272718,3.82429e-005,1.40288e-006
-0.00146893,-0.000194286,-0.000425596,0.0272787,3.78802e-005,1.45697e-006
-0.00146906,-0.000194288,-0.000425583,0.0272848,3.75246e-005,1.5095e-006
-0.00146918,-0.000194293,-0.000425573,0.02729,3.71825e-005,1.55961e-006
-0.0014693,-0.000194301,-0.000425567,0.0272944,3.68602e-005,1.60632e-006
-0.00146942,-0.000194312,-0.000425563,0.027298,3.6564e-005,1.64862e-006
-0.00146955,-0.000194325,-0.000425563,0.0273008,3.62997e-005,1.68554e-006
-0.00146967,-0.00019434,-0.000425567,0.0273029,3.60729e-005,1.71618e-006
-0.00146979,-0.000194356,-0.000425573,0.0273043,3.58891e-005,1.73982e-006
-0.00146991,-0.000194373,-0.000425582,0.0273052,3.57532e-005,1.75589e-006
-0.00147004,-0.00019439,-0.000425595,0.0273055,3.56698e-005,1.7641e-006
-0.00147016,-0.000194409,-0.00042561,0.0273052,3.5643e-005,1.76437e-006
-0.00147028,-0.000194429,-0.000425628,0.0273045,3.56763e-005,1.75691e-006
-0.0014704,-0.00019445,-0.000425648,0.0273032,3.57723e-005,1.74217e-006
-0.00147053,-0.000194472,-0.000425671,0.0273013,3.59327e-005,1.72079e-006
-0.00147065,-0.000194497,-0.000425696,0.0272989,3.6158e-005,1.69362e-006
-0.00147077,-0.000194524,-0.000425723,0.027296,3.64472e-005,1.66157e-006
-0.00147089,-0.000194553,-0.000425751,0.0272927,3.67979e-005,1.62564e-006
-0.00147101,-0.000194584,-0.000425781,0.027289,3.72059e-005,1.58677e-006
-0.00147114,-0.000194617,-0.000425812,0.0272851,3.76656e-005,1.54582e-006
-0.00147126,-0.000194652,-0.000425844,0.0272811,3.81692e-005,1.50347e-006
-0.00147138,-0.000194687,-0.000425877,0.0272774,3.87076e-005,1.46021e-006
-0.0014715,-0.000194723,-0.000425911,0.027274,3.927e-005,1.41626e-006
-0.00147163,-0.000194759,-0.000425945,0.0272712,3.98446e-005,1.37161e-006
-0.00147175,-0.000194795,-0.000425979,0.0272691,4.04183e-005,1.32599e-006
-0.00147187,-0.000194831,-0.000426012,0.027268,4.09775e-005,1.27893e-006
-0.00147199,-0.000194867,-0.000426046,0.0272679,4.15085e-005,1.22979e-006
-0.00147212,-0.000194904,-0.000426079,0.0272688,4.19975e-005,1.17785e-006
-0.00147224,-0.000194943,-0.000426111,0.0272708,4.24315e-005,1.12239e-006
-0.00147236,-0.000194984,-0.000426143,0.0272736,4.27983e-005,1.06275e-006
-0.00147248,-0.000195028,-0.000426173,0.0272772,4.30874e-005,9.98449e-007
-0.00147261,-0.000195076,-0.000426202,0.0272813,4.32898e-005,9.2921e-007
-0.00147273,-0.000195128,-0.00042623,0.0272857,4.33988e-005,8.55039e-007
-0.00147285,-0.000195185,-0.000426256,0.0272903,4.341e-005,7.76241e-007
-0.00147297,-0.000195245,-0.00042628,0.0272946,4.33216e-005,6.9342e-007
-0.0014731,-0.00019531,-0.000426302,0.0272987,4.31346e-005,6.07449e-007
-0.00147322,-0.000195377,-0.000426322,0.0273023,4.2853e-005,5.19421e-007
-0.00147334,-0.000195447,-0.00042634,0.0273054,4.24833e-005,4.30573e-007
-0.00147346,-0.000195517,-0.000426356,0.0273079,4.20351e-005,3.42198e-007
-0.00147359,-0.000195587,-0.00042637,0.0273099,4.15202e-005,2.55555e-007
-0.00147371,-0.000195656,-0.000426381,0.0273116,4.09529e-005,1.71776e-007
-0.00147383,-0.000195723,-0.000426389,0.0273129,4.03491e-005,9.17838e-008
-0.00147395,-0.000195787,-0.000426396,0.0273141,3.97262e-005,1.62385e-008
-0.00147407,-0.000195848,-0.000426399,0.0273153,3.91025e-005,-5.4505e-008
-0.0014742,-0.000195908,-0.000426401,0.0273166,3.84961e-005,-1.20403e-007
-0.00147432,-0.000195965,-0.0004264,0.0273182,3.79249e-005,-1.81705e-007
-0.00147444,-0.000196023,-0.000426397,0.02732,3.74053e-005,-2.38908e-007
-0.00147456,-0.000196081,-0.000426392,0.027322,3.69523e-005,-2.92687e-007
-0.00147469,-0.00019614,-0.000426384,0.0273243,3.65783e-005,-3.43822e-007
-0.00147481,-0.000196203,-0.000426375,0.0273267,3.62927e-005,-3.93102e-007
-0.00147493,-0.000196269,-0.000426364,0.0273292,3.6102e-005,-4.41248e-007
-0.00147505,-0.000196339,-0.000426351,0.0273317,3.60092e-005,-4.88832e-007
-0.00147518,-0.000196412,-0.000426337,0.027334,3.60143e-005,-5.36226e-007
-0.0014753,-0.000196489,-0.000426321,0.027336,3.61138e-005,-5.83561e-007
-0.00147542,-0.000196568,-0.000426304,0.0273377,3.63017e-005,-6.30722e-007
-0.00147554,-0.000196648,-0.000426287,0.027339,3.65695e-005,-6.77356e-007
-0.00147567,-0.000196728,-0.000426269,0.0273399,3.69071e-005,-7.22914e-007
-0.00147579,-0.000196807,-0.000426251,0.0273403,3.73036e-005,-7.66699e-007
-0.00147591,-0.000196883,-0.000426232,0.0273404,3.77474e-005,-8.07936e-007
-0.00147603,-0.000196956,-0.000426213,0.02734,3.82276e-005,-8.45835e-007
-0.00147616,-0.000197025,-0.000426195,0.0273394,3.87339e-005,-8.79659e-007
-0.00147628,-0.000197091,-0.000426177,0.0273385,3.92577e-005,-9.0878e-007
-0.0014764,-0.000197153,-0.00042616,0.0273372,3.97917e-005,-9.32721e-007
-0.00147652,-0.000197214,-0.000426143,0.0273358,4.03308e-005,-9.51177e-007
-0.00147665,-0.000197273,-0.000426127,0.0273341,4.08712e-005,-9.64022e-007
-0.00147677,-0.000197331,-0.000426112,0.027332,4.14109e-005,-9.71296e-007
-0.00147689,-0.000197391,-0.000426098,0.0273297,4.19489e-005,-9.73173e-007
-0.00147701,-0.000197453,-0.000426086,0.0273271,4.2485e-005,-9.69928e-007
-0.00147713,-0.000197518,-0.000426074,0.0273241,4.30189e-005,-9.61886e-007
-0.00147726,-0.000197585,-0.000426064,0.0273207,4.35498e-005,-9.49383e-007
-0.00147738,-0.000197656,-0.000426055,0.027317,4.40762e-005,-9.32721e-007
-0.0014775,-0.000197728,-0.000426047,0.027313,4.45947e-005,-9.12138e-007
-0.00147762,-0.000197802,-0.00042604,0.0273087,4.51004e-005,-8.8779e-007
-0.00147775,-0.000197876,-0.000426035,0.0273044,4.55865e-005,-8.59745e-007
-0.00147787,-0.000197949,-0.00042603,0.0273,4.60439e-005,-8.27983e-007
-0.00147799,-0.00019802,-0.000426027,0.0272958,4.64624e-005,-7.9242e-007
-0.00147811,-0.000198089,-0.000426024,0.0272919,4.683e-005,-7.52924e-007
-0.00147824,-0.000198154,-0.000426023,0.0272884,4.71343e-005,-7.09351e-007
-0.00147836,-0.000198215,-0.000426022,0.0272854,4.73628e-005,-6.61564e-007
-0.00147848,-0.000198274,-0.000426021,0.0272832,4.75035e-005,-6.09465e-007
-0.0014786,-0.000198329,-0.000426022,0.0272816,4.75465e-005,-5.53011e-007
-0.00147873,-0.000198384,-0.000426022,0.0272809,4.74837e-005,-4.92222e-007
-0.00147885,-0.000198438,-0.000426022,0.027281,4.73106e-005,-4.27185e-007
-0.00147897,-0.000198492,-0.000426023,0.0272819,4.70261e-005,-3.58052e-007
-0.00147909,-0.000198549,-0.000426023,0.0272836,4.66333e-005,-2.85021e-007
-0.00147922,-0.000198608,-0.000426023,0.027286,4.61396e-005,-2.08324e-007
-0.00147934,-0.00019867,-0.000426022,0.0272891,4.55568e-005,-1.28209e-007
-0.00147946,-0.000198735,-0.000426021,0.0272929,4.49008e-005,-4.49241e-008
-0.00147958,-0.000198804,-0.000426018,0.0272972,4.4191e-005,4.12969e-008
-0.00147971,-0.000198875,-0.000426015,0.027302,4.34498e-005,1.3024e-007
-0.00147983,-0.000198947,-0.00042601,0.0273072,4.27017e-005,2.21711e-007
-0.00147995,-0.00019902,-0.000426004,0.0273127,4.19719e-005,3.15538e-007
-0.00148007,-0.000199093,-0.000425997,0.0273184,4.12857e-005,4.11552e-007
-0.00148019,-0.000199164,-0.000425988,0.0273243,4.06672e-005,5.09584e-007
-0.00148032,-0.000199233,-0.000425978,0.0273302,4.01378e-005,6.09447e-007
-0.00148044,-0.000199301,-0.000425966,0.0273359,3.97158e-005,7.10927e-007
-0.00148056,-0.000199366,-0.000425952,0.0273414,3.94151e-005,8.13771e-007
-0.00148068,-0.00019943,-0.000425936,0.0273464,3.92446e-005,9.17686e-007
-0.00148081,-0.000199493,-0.000425918,0.0273508,3.9208e-005,1.02234e-006
-0.00148093,-0.000199556,-0.000425897,0.0273546,3.93035e-005,1.12739e-006
-0.00148105,-0.000199619,-0.000425875,0.0273575,3.95241e-005,1.23243e-006
-0.00148117,-0.000199684,-0.000425851,0.0273595,3.98579e-005,1.33711e-006
-0.0014813,-0.00019975,-0.000425825,0.0273606,4.02887e-005,1.44107e-006
-0.00148142,-0.000199817,-0.000425796,0.0273608,4.07972e-005,1.54398e-006
-0.00148154,-0.000199886,-0.000425766,0.0273602,4.13618e-005,1.6456e-006
-0.00148166,-0.000199956,-0.000425733,0.0273588,4.19598e-005,1.74573e-006
-0.00148179,-0.000200026,-0.000425698,0.0273568,4.25684e-005,1.84426e-006
-0.00148191,-0.000200094,-0.000425662,0.0273544,4.31662e-005,1.94118e-006
-0.00148203,-0.00020016,-0.000425624,0.0273519,4.37336e-005,2.03653e-006
-0.00148215,-0.000200222,-0.000425583,0.0273494,4.42539e-005,2.13044e-006
-0.00148228,-0.000200279,-0.000425542,0.0273472,4.47141e-005,2.22309e-006
-0.0014824,-0.000200332,-0.000425499,0.0273454,4.51047e-005,2.31472e-006
-0.00148252,-0.000200379,-0.000425454,0.0273443,4.54199e-005,2.40558e-006
-0.00148264,-0.000200421,-0.000425409,0.0273439,4.56578e-005,2.49593e-006
-0.00148277,-0.000200458,-0.000425362,0.0273442,4.58194e-005,2.58602e-006
-0.00148289,-0.000200493,-0.000425315,0.0273454,4.59085e-005,2.67609e-006
-0.00148301,-0.000200525,-0.000425266,0.0273475,4.59308e-005,2.76633e-006
-0.00148313,-0.000200557,-0.000425218,0.0273503,4.58932e-005,2.85687e-006
-0.00148325,-0.00020059,-0.000425169,0.0273539,4.58032e-005,2.9478e-006
-0.00148338,-0.000200625,-0.00042512,0.0273582,4.5668e-005,3.03914e-006
-0.0014835,-0.000200663,-0.000425071,0.0273631,4.54943e-005,3.13086e-006
-0.00148362,-0.000200704,-0.000425022,0.0273686,4.52877e-005,3.22286e-006
-0.00148374,-0.00020075,-0.000424973,0.0273747,4.50528e-005,3.31498e-006
-0.00148387,-0.000200798,-0.000424926,0.0273815,4.47928e-005,3.407e-006
-0.00148399,-0.00020085,-0.000424879,0.0273888,4.45101e-005,3.49868e-006
-0.00148411,-0.000200904,-0.000424833,0.0273968,4.42063e-005,3.58973e-006
-0.00148423,-0.000200958,-0.000424788,0.0274055,4.38827e-005,3.67987e-006
-0.00148436,-0.000201013,-0.000424745,0.0274149,4.35407e-005,3.76882e-006
-0.00148448,-0.000201067,-0.000424703,0.027425,4.31824e-005,3.85631e-006
-0.0014846,-0.00020112,-0.000424663,0.0274358,4.28106e-005,3.94214e-006
-0.00148472,-0.000201171,-0.000424625,0.0274473,4.24294e-005,4.02618e-006
-0.00148485,-0.000201221,-0.000424588,0.0274594,4.20444e-005,4.10836e-006
-0.00148497,-0.000201269,-0.000424554,0.0274719,4.16623e-005,4.18871e-006
-0.00148509,-0.000201315,-0.000424521,0.0274848,4.12911e-005,4.26735e-006
-0.00148521,-0.000201362,-0.000424491,0.0274978,4.09399e-005,4.34451e-006
-0.00148534,-0.000201408,-0.000424463,0.0275109,4.06182e-005,4.42046e-006
-0.00148546,-0.000201454,-0.000424436,0.0275239,4.03357e-005,4.49552e-006
-0.00148558,-0.000201501,-0.000424412,0.0275367,4.01016e-005,4.57003e-006
-0.0014857,-0.000201548,-0.000424389,0.0275491,3.99243e-005,4.64428e-006
-0.00148583,-0.000201596,-0.000424369,0.0275612,3.98108e-005,4.71852e-006
-0.00148595,-0.000201643,-0.00042435,0.0275728,3.97663e-005,4.79284e-006
-0.00148607,-0.000201689,-0.000424332,0.0275839,3.9794e-005,4.86721e-006
-0.00148619,-0.000201733,-0.000424316,0.0275946,3.98949e-005,4.94142e-006
-0.00148631,-0.000201775,-0.000424302,0.0276048,4.00677e-005,5.01506e-006
-0.00148644,-0.000201813,-0.000424288,0.0276147,4.03088e-005,5.08754e-006
-0.00148656,-0.000201847,-0.000424275,0.0276241,4.06128e-005,5.15811e-006
-0.00148668,-0.000201877,-0.000424262,0.0276332,4.09722e-005,5.22592e-006
-0.0014868,-0.000201901,-0.00042425,0.0276418,4.13785e-005,5.29e-006
-0.00148693,-0.000201922,-0.000424238,0.02765,4.18217e-005,5.34943e-006
-0.00148705,-0.000201939,-0.000424225,0.0276577,4.22916e-005,5.40332e-006
-0.00148717,-0.000201952,-0.000424211,0.0276649,4.27773e-005,5.45096e-006
-0.00148729,-0.000201963,-0.000424196,0.0276714,4.32683e-005,5.49181e-006
-0.00148742,-0.000201972,-0.00042418,0.0276773,4.37545e-005,5.52559e-006
-0.00148754,-0.00020198,-0.000424161,0.0276825,4.42265e-005,5.55234e-006
-0.00148766,-0.000201988,-0.000424141,0.027687,4.46757e-005,5.57235e-006
-0.00148778,-0.000201996,-0.000424117,0.0276907,4.50948e-005,5.58624e-006
-0.00148791,-0.000202004,-0.000424091,0.0276938,4.54777e-005,5.59484e-006
-0.00148803,-0.000202013,-0.000424061,0.0276963,4.58194e-005,5.59919e-006
-0.00148815,-0.000202021,-0.000424027,0.0276984,4.61164e-005,5.60042e-006
-0.00148827,-0.000202029,-0.000423989,0.0277002,4.63664e-005,5.5997e-006
-0.0014884,-0.000202036,-0.000423947,0.0277018,4.65681e-005,5.59812e-006
-0.00148852,-0.000202043,-0.000423899,0.0277035,4.67215e-005,5.59664e-006
-0.00148864,-0.000202048,-0.000423847,0.0277053,4.68275e-005,5.59598e-006
-0.00148876,-0.000202053,-0.000423789,0.0277075,4.68876e-005,5.59661e-006
-0.00148889,-0.000202057,-0.000423725,0.0277102,4.69044e-005,5.59868e-006
-0.00148901,-0.000202061,-0.000423655,0.0277133,4.68808e-005,5.60206e-006
-0.00148913,-0.000202066,-0.000423579,0.027717,4.68199e-005,5.60633e-006
-0.00148925,-0.000202071,-0.000423497,0.0277213,4.67255e-005,5.61083e-006
-0.00148937,-0.000202078,-0.000423409,0.0277261,4.66013e-005,5.61476e-006
-0.0014895,-0.000202087,-0.000423315,0.0277315,4.6451e-005,5.61722e-006
-0.00148962,-0.000202098,-0.000423214,0.0277372,4.62785e-005,5.6173e-006
-0.00148974,-0.000202111,-0.000423106,0.0277434,4.60873e-005,5.61419e-006
-0.00148986,-0.000202127,-0.000422992,0.0277498,4.58813e-005,5.60721e-006
-0.00148999,-0.000202144,-0.000422873,0.0277565,4.56637e-005,5.59588e-006
-0.00149011,-0.000202161,-0.000422747,0.0277633,4.54381e-005,5.57997e-006
-0.00149023,-0.000202178,-0.000422616,0.0277701,4.52077e-005,5.5595e-006
-0.00149035,-0.000202195,-0.000422479,0.0277769,4.49755e-005,5.53472e-006
-0.00149048,-0.000202209,-0.000422337,0.0277837,4.47447e-005,5.5061e-006
-0.0014906,-0.000202221,-0.000422191,0.0277902,4.4518e-005,5.47427e-006
-0.00149072,-0.00020223,-0.000422041,0.0277965,4.4298e-005,5.43998e-006
-0.00149084,-0.000202236,-0.000421887,0.0278023,4.40872e-005,5.40398e-006
-0.00149097,-0.000202239,-0.000421729,0.0278076,4.38875e-005,5.36705e-006
-0.00149109,-0.000202239,-0.000421569,0.0278122,4.37006e-005,5.32984e-006
-0.00149121,-0.000202237,-0.000421407,0.0278159,4.35275e-005,5.29288e-006
-0.00149133,-0.000202233,-0.000421244,0.0278186,4.33688e-005,5.25656e-006
-0.00149146,-0.000202229,-0.000421079,0.0278202,4.32245e-005,5.22106e-006
-0.00149158,-0.000202225,-0.000420914,0.0278207,4.30939e-005,5.18637e-006
-0.0014917,-0.000202221,-0.000420749,0.0278198,4.29758e-005,5.15234e-006
-0.00149182,-0.000202218,-0.000420585,0.0278177,4.28686e-005,5.11864e-006
-0.00149195,-0.000202216,-0.000420423,0.0278144,4.27703e-005,5.08484e-006
-0.00149207,-0.000202214,-0.000420262,0.0278099,4.26788e-005,5.05046e-006
-0.00149219,-0.000202212,-0.000420103,0.0278045,4.25919e-005,5.01498e-006
-0.00149231,-0.00020221,-0.000419947,0.0277983,4.25078e-005,4.97789e-006
-0.00149243,-0.000202206,-0.000419795,0.0277915,4.24248e-005,4.93877e-006
-0.00149256,-0.000202201,-0.000419646,0.0277843,4.23421e-005,4.89726e-006
-0.00149268,-0.000202193,-0.000419501,0.0277771,4.22592e-005,4.8531e-006
-0.0014928,-0.000202184,-0.00041936,0.0277699,4.21765e-005,4.8062e-006
-0.00149292,-0.000202173,-0.000419224,0.0277629,4.20949e-005,4.75656e-006
-0.00149305,-0.00020216,-0.000419094,0.0277563,4.2016e-005,4.7043e-006
-0.00149317,-0.000202147,-0.000418968,0.0277502,4.19415e-005,4.64968e-006
-0.00149329,-0.000202133,-0.000418847,0.0277445,4.18735e-005,4.59303e-006
-0.00149341,-0.00020212,-0.000418731,0.0277394,4.18138e-005,4.53475e-006
-0.00149354,-0.000202109,-0.000418621,0.0277346,4.17635e-005,4.47527e-006
-0.00149366,-0.000202099,-0.000418516,0.0277301,4.17234e-005,4.41507e-006
-0.00149378,-0.000202092,-0.000418416,0.0277259,4.16929e-005,4.35456e-006
-0.0014939,-0.000202088,-0.000418322,0.0277218,4.16707e-005,4.29417e-006
-0.00149403,-0.000202085,-0.000418232,0.0277177,4.16538e-005,4.23424e-006
-0.00149415,-0.000202084,-0.000418147,0.0277137,4.16385e-005,4.17504e-006
-0.00149427,-0.000202083,-0.000418066,0.0277096,4.16196e-005,4.11676e-006
-0.00149439,-0.000202082,-0.000417989,0.0277054,4.15913e-005,4.05951e-006
-0.00149452,-0.000202079,-0.000417916,0.0277013,4.15471e-005,4.00332e-006
-0.00149464,-0.000202074,-0.000417846,0.0276971,4.14807e-005,3.94815e-006
-0.00149476,-0.000202066,-0.000417779,0.0276931,4.13858e-005,3.89394e-006
-0.00149488,-0.000202055,-0.000417715,0.0276892,4.1257e-005,3.84058e-006
-0.00149501,-0.00020204,-0.000417654,0.0276855,4.10902e-005,3.78797e-006
-0.00149513,-0.000202022,-0.000417593,0.0276821,4.08826e-005,3.73606e-006
-0.00149525,-0.000202002,-0.000417534,0.0276791,4.06338e-005,3.68485e-006
-0.00149537,-0.00020198,-0.000417476,0.0276765,4.03452e-005,3.63442e-006
-0.00149549,-0.000201959,-0.000417419,0.0276742,4.00206e-005,3.58495e-006
-0.00149562,-0.000201938,-0.000417361,0.0276724,3.9666e-005,3.53671e-006
-0.00149574,-0.000201919,-0.000417303,0.0276709,3.92896e-005,3.49008e-006
-0.00149586,-0.000201903,-0.000417243,0.0276699,3.89015e-005,3.4455e-006
-0.00149598,-0.000201891,-0.000417183,0.0276692,3.85131e-005,3.40347e-006
-0.00149611,-0.000201881,-0.000417121,0.0276689,3.81374e-005,3.36451e-006
-0.00149623,-0.000201875,-0.000417057,0.027669,3.77875e-005,3.32912e-006
-0.00149635,-0.00020187,-0.00041699,0.0276695,3.74769e-005,3.29772e-006
-0.00149647,-0.000201867,-0.000416921,0.0276704,3.72186e-005,3.27066e-006
-0.0014966,-0.000201864,-0.000416849,0.0276717,3.70247e-005,3.24811e-006
-0.00149672,-0.00020186,-0.000416774,0.0276734,3.69057e-005,3.23013e-006
-0.00149684,-0.000201855,-0.000416696,0.0276755,3.68702e-005,3.21657e-006
-0.00149696,-0.000201848,-0.000416614,0.0276781,3.69247e-005,3.20714e-006
